item_id:token,title:token,categories:token_seq,brand:token,sales_type:token,sales_rank:float,price:float
2756,Take a Look,"'Blues', 'Contemporary Blues'",Natalie Cole,CDs & Vinyl,41090.0,
2705,Floodland,"'Alternative Rock', 'Goth'",The Sisters Of Mercy,CDs & Vinyl,50349.0,
2703,In My Tribe,"'Alternative Rock', 'Jangle Pop'","10,000 Maniacs",CDs & Vinyl,30274.0,
2746,Time,"'Pop', 'Dance Pop'",Leaders Of The New School,CDs & Vinyl,208947.0,
2754,Frank Black,"'Alternative Rock', 'Indie Rock'",Frank Black,CDs & Vinyl,268266.0,
2764,Show,"'Alternative Rock', 'Goth'",The Cure,CDs & Vinyl,164655.0,
2758,Last Splash,"'Alternative Rock', 'Indie Rock'",The Breeders,CDs & Vinyl,34544.0,
2742,Wish,"'Alternative Rock', 'Goth'",The Cure,CDs & Vinyl,173072.0,
2744,Pod,"'Alternative Rock', 'Indie Rock'",The Breeders,CDs & Vinyl,111127.0,
2763,Winter Light,"'Pop', 'Adult Contemporary'",Linda Ronstadt,CDs & Vinyl,63836.0,
2771,John Henry,"'Alternative Rock', 'Indie Rock'",They Might Be Giants,CDs & Vinyl,72345.0,
2778,Keith Sweat,,Keith Sweat,CDs & Vinyl,45001.0,
2773,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,'East Coast',Ol Dirty Bastard,CDs & Vinyl,38230.0,
2770,Chocolate And Cheese,"'Alternative Rock', 'Indie Rock'",Ween,CDs & Vinyl,47533.0,
2762,The Best of Howard Jones,"'Alternative Rock', 'New Wave'",Howard Jones,CDs & Vinyl,88827.0,
2779,Post,"'Rock', 'Progressive', 'Progressive Rock'",Bjrk,CDs & Vinyl,56259.0,
2782,Tigerlily,"'Folk', 'Traditional Folk'",Natalie Merchant,CDs & Vinyl,8035.0,
2777,Feels Like Home,"'Pop', 'Adult Contemporary'",Linda Ronstadt,CDs & Vinyl,102348.0,
2781,Wild Mood Swings,"'Alternative Rock', 'Goth'",The Cure,CDs & Vinyl,39275.0,
2753,Rift,"'Jazz', 'Jazz Fusion'",Phish,CDs & Vinyl,44380.0,
2772,This Perfect World,'Alternative Rock',Freedy Johnston,CDs & Vinyl,159894.0,
2745,Let It Rock: Best of,"'Classic Rock', 'Southern Rock'",Georgia Satellites,CDs & Vinyl,57014.0,
2786,Ballbreaker,'Classic Rock',AC/DC,CDs & Vinyl,931287.0,
2785,A Live One,"'Jazz', 'Jazz Fusion'",Phish,CDs & Vinyl,40700.0,
2769,Teenager of the Year,"'Alternative Rock', 'Indie Rock'",Frank Black,CDs & Vinyl,338564.0,
2775,Surrender,'Soul',Kut Klose,CDs & Vinyl,35915.0,
2784,Do You Wanna Ride?,"'Blues', 'Contemporary Blues'",Adina Howard,CDs & Vinyl,131479.0,
2787,I Care Because You Do,'Ambient',Aphex Twin,CDs & Vinyl,126083.0,
2788,Company of Strangers,'Classic Rock',Bad Company,CDs & Vinyl,50912.0,
2793,Emperor Tomato Ketchup,"'World Music', 'Europe', 'British Isles', 'Britain'",Stereolab,CDs & Vinyl,65548.0,
2783,Clutch,"'Metal', 'Alternative Metal'",Clutch,CDs & Vinyl,41043.0,
2798,Stomp 442,'Metal',Anthrax,CDs & Vinyl,121466.0,
2645,On the Border,'Classic Rock',Eagles,CDs & Vinyl,7951.0,
2796,Erasure,"'Pop', 'Dance Pop'",Erasure,CDs & Vinyl,185572.0,
2797,Wrecking Ball,"'Country', 'Americana'",Emmylou Harris,CDs & Vinyl,26620.0,
2799,Factory Showroom,"'Alternative Rock', 'Indie Rock'",They Might Be Giants,CDs & Vinyl,182035.0,
2801,Telegram,'Electronica',Bjrk,CDs & Vinyl,73421.0,
2806,Load,"'Metal', 'Pop Metal'",Metallica,CDs & Vinyl,111386.0,
2791,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,'Soul',Das EFX,CDs & Vinyl,11971.0,
2804,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,"'Alternative Rock', 'Indie Rock'",Ween,CDs & Vinyl,34707.0,
2794,A Change of Seasons,"'Rock', 'Progressive', 'Progressive Metal'",Dream Theater,CDs & Vinyl,30218.0,
2800,Black Love,"'Alternative Rock', 'Indie Rock'",Afghan Whigs,CDs & Vinyl,199191.0,
2808,Billy Breathes,"'Jazz', 'Jazz Fusion'",Phish,CDs & Vinyl,11303.0,
2749,A Slight Case Of Overbombing Greatest Hits Vol. 1,"'Alternative Rock', 'Goth'",The Sisters Of Mercy,CDs & Vinyl,79718.0,
2809,Absolutely Live,'Classic Rock',The Doors,CDs & Vinyl,58149.0,
2815,"Mollusk, The","'Alternative Rock', 'Indie Rock'",Ween,CDs & Vinyl,38764.0,
2774,Main Ingredient,'Soul',Pete Rock,CDs & Vinyl,60648.0,
2819,Falling Into Infinity,"'Rock', 'Progressive', 'Progressive Metal'",Dream Theater,CDs & Vinyl,48313.0,
2814,Third Eye Blind,"'Alternative Rock', 'American Alternative'",Third Eye Blind,CDs & Vinyl,12083.0,
2805,High/Low,'Alternative Rock',Nada Surf,CDs & Vinyl,33623.0,
2780,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,'East Coast',Busta Rhymes,CDs & Vinyl,35622.0,
2813,Richard D. James Album,'Ambient',Mike & Rich,CDs & Vinyl,141142.0,
2820,Homogenic,'Electronica',Bjrk,CDs & Vinyl,44727.0,
2810,Time Flies: The Best of Huey Lewis &amp; the News,'Classic Rock',Huey Lewis & the News,CDs & Vinyl,78960.0,
2817,Lila,"'Country', 'Americana'",Lila McCann,CDs & Vinyl,115923.0,
2826,Next Voice You Hear: The Best of Jackson Browne,'Classic Rock',Jackson Browne,CDs & Vinyl,6259.0,
2761,Transient Random Noise Bursts With Announcements,"'World Music', 'Europe', 'British Isles', 'Britain'",Stereolab,CDs & Vinyl,98796.0,
2812,The Doors - Greatest Hits Elektra,"'Alternative Rock', 'Proto Punk'",The Doors,CDs & Vinyl,81818.0,
2832,"Levert, Sweat, Gill","'Blues', 'Contemporary Blues'",L.S.G.,CDs & Vinyl,64755.0,
2830,Doors,"'Alternative Rock', 'Proto Punk'",The Doors,CDs & Vinyl,68943.0,
2831,An Anthology: The Elektra Years,"'Blues', 'Regional Blues', 'Chicago Blues'",Paul Butterfield,CDs & Vinyl,62302.0,
2821,Supa Dupa Fly,"'Pop', 'Dance Pop'",Missy Elliott,CDs & Vinyl,19732.0,
2829,Bonfire,'Classic Rock',AC/DC,CDs & Vinyl,497670.0,
2818,Ev3,"'Pop', 'Dance Pop'",En Vogue,CDs & Vinyl,159571.0,
2824,Buffalo Springfield,"'Rock', 'Country Rock'",Buffalo Springfield,CDs & Vinyl,387103.0,
2743,Lynch Mob,"'Metal', 'Pop Metal'",Lynch Mob,CDs & Vinyl,15927.0,
2816,Animal Rights,"'Alternative Rock', 'Punk'",Moby,CDs & Vinyl,354960.0,
2822,Dots &amp; Loops,"'Alternative Rock', 'Indie Rock'",Stereolab,CDs & Vinyl,103306.0,
2823,<span id=parentalAdvisory class=a-size-medium a-color-secondary a-text-normal,"'Metal', 'Alternative Metal'",Pantera,CDs & Vinyl,45107.0,
2828,Death to the Pixies,'Alternative Rock',Pixies,CDs & Vinyl,216466.0,
2835,Who Knows Where the Time Goes,"'Pop', 'Oldies', 'Traditional Pop'",Judy Collins,CDs & Vinyl,188939.0,
2836,Soft Parade,"'Alternative Rock', 'Proto Punk'",The Doors,CDs & Vinyl,241733.0,
2841,Blues &amp; Roots,'Jazz',Charles Mingus,CDs & Vinyl,310911.0,
2825,I Like to Score,'Electronica',Moby,CDs & Vinyl,136304.0,
2845,Free Jazz,'Jazz',Ornette Coleman,CDs & Vinyl,316809.0,
2847,Ole Coltrane,'Jazz',John Coltrane,CDs & Vinyl,141429.0,
2842,Giant Steps,"'Jazz', 'Bebop'",John Coltrane,CDs & Vinyl,16945.0,
2838,Anticipation,"'Pop', 'Adult Contemporary'",Carly Simon,CDs & Vinyl,298356.0,
2840,The Song Remains The Same: Soundtrack From The Led Zeppelin Film,"'Rock', 'Progressive', 'Progressive Rock'",Led Zeppelin,CDs & Vinyl,18459.0,
2827,Galore,"'Alternative Rock', 'Goth'",The Cure,CDs & Vinyl,167085.0,
2846,Bags &amp; Trane,"'Jazz', 'Bebop'",John Coltrane,CDs & Vinyl,358837.0,
2851,If I Could Only Remember My Name,'Pop',Crosby Stills Nash & Young,CDs & Vinyl,85826.0,
2850,Bang,'Classic Rock',James Gang,CDs & Vinyl,503647.0,
2843,The Shape of Jazz to Come,'Jazz',Ornette Coleman,CDs & Vinyl,41710.0,
2855,Spectrum,"'Jazz', 'Jazz Fusion'",Billy Cobham,CDs & Vinyl,71433.0,
2807,"Friction, Baby","'Alternative Rock', 'American Alternative'",Better Than Ezra,CDs & Vinyl,61849.0,
2853,Stephen Stills 2,'Classic Rock',Stephen Stills,CDs & Vinyl,19645.0,
2844,My Favorite Things,'Traditional Vocal Pop',John Coltrane,CDs & Vinyl,9254.0,
2858,Brain Capers,"'Alternative Rock', 'Proto Punk'",Mott the Hoople,CDs & Vinyl,440475.0,
2856,King of the Blues Guitar,"'Blues', 'Regional Blues', 'Chicago Blues'",Albert King,CDs & Vinyl,141556.0,
2859,Pictures at Eleven,'Classic Rock',Robert Plant,CDs & Vinyl,172916.0,
2861,Live at Max's Kansas City,"'Alternative Rock', 'Proto Punk'",Velvet Underground,CDs & Vinyl,1094036.0,
2864,Abandoned Luncheonette,'Soul',Hall & Oates,CDs & Vinyl,366055.0,
2854,Down the Road,'Classic Rock',Stephen Stills,CDs & Vinyl,189041.0,
2860,Pithecanthropus Erectus,'Jazz',Charles Mingus,CDs & Vinyl,99140.0,
2834,Circle Game,"'Folk', 'Contemporary Folk'",Tom Rush,CDs & Vinyl,237988.0,
2866,Welcome to My Nightmare,'Classic Rock',Alice Cooper,CDs & Vinyl,221356.0,
2839,No Secrets,"'Pop', 'Adult Contemporary'",Carly Simon,CDs & Vinyl,9095.0,
2848,Coltrane Plays the Blues,"'Jazz', 'Bebop'",John Coltrane,CDs & Vinyl,64686.0,
2857,Mad Shadows,"'World Music', 'Europe', 'British Isles', 'Britain'",Mott the Hoople,CDs & Vinyl,650890.0,
2872,Marauder,'Classic Rock',Blackfoot,CDs & Vinyl,28628.0,
2879,Peter Gabriel 1: Car,"'Rock', 'Progressive', 'Progressive Rock'",Peter Gabriel,CDs & Vinyl,471203.0,
2880,Retrospective: The Best of Buffalo Springfield,"'Rock', 'Country Rock'",Buffalo Springfield,CDs & Vinyl,3418.0,
2868,Cosmic Messenger,"'Rock', 'Progressive', 'Progressive Rock'",Jean-Luc Ponty,CDs & Vinyl,58166.0,
2884,A New Flame,'Soul',Simply Red,CDs & Vinyl,108386.0,
2885,"Hello, I Must Be Going!","'Pop', 'Adult Contemporary'",Phil Collins,CDs & Vinyl,88935.0,
2852,Songs for Beginners,'Country',Graham Nash,CDs & Vinyl,172285.0,
2865,John Prine,"'Blues', 'Traditional Blues'",John Prine,CDs & Vinyl,2452.0,
2875,In-A-Gadda-Da-Vida,"'Rock', 'Progressive', 'Progressive Rock'",Iron Butterfly,CDs & Vinyl,31342.0,
2881,Strikes,'Classic Rock',Blackfoot,CDs & Vinyl,57046.0,
2867,Peter Gabriel,"'Rock', 'Progressive', 'Progressive Rock'",Peter Gabriel,CDs & Vinyl,551621.0,
2886,Zebra,"'Alternative Rock', 'Indie Rock'",Zebra,CDs & Vinyl,39007.0,
2883,Picture Book,'Soul',Simply Red,CDs & Vinyl,11005.0,
2863,Imaginary Voyage,"'Rock', 'Progressive', 'Progressive Rock'",Jean-Luc Ponty,CDs & Vinyl,132332.0,
2892,Valotte,'Pop',Julian Lennon,CDs & Vinyl,512484.0,
2893,The Dock of the Bay,"'Soul', 'Southern Soul'",Otis Redding,CDs & Vinyl,218267.0,
2876,Ball,"'Classic Rock', 'Psychedelic Rock'",Iron Butterfly,CDs & Vinyl,690134.0,
2890,Self Control,"'Pop', 'Adult Contemporary'",Laura Branigan,CDs & Vinyl,156499.0,
2891,Stay Hungry,"'Metal', 'Pop Metal'",Twisted Sister,CDs & Vinyl,8668.0,
2877,Live: IRON BUTTERFLY,"'Classic Rock', 'Psychedelic Rock'",Iron Butterfly,CDs & Vinyl,205611.0,
2887,You Can't Stop Rock 'N' Roll,"'Metal', 'Pop Metal'",Twisted Sister,CDs & Vinyl,58664.0,
2878,Delaney &amp; Bonnie On Tour With Eric Clapton,"'Rock', 'Rock Guitarists', 'Guitar Gods'",Eric Clapton,CDs & Vinyl,32158.0,
2902,Listen Like Thieves,"'Alternative Rock', 'New Wave'",Listen Like Thieves,CDs & Vinyl,53403.0,
2871,Tomcattin,'Classic Rock',Blackfoot,CDs & Vinyl,687430.0,
2849,Dr. John's Gumbo,"'Blues', 'Piano Blues'",Dr. John,CDs & Vinyl,34508.0,
2908,Fight for Rock,"'Rock', 'Progressive', 'Progressive Metal'",Savatage,CDs & Vinyl,726194.0,
2909,Invisible Touch,"'Rock', 'Progressive', 'Progressive Rock'",Genesis,CDs & Vinyl,21010.0,
2905,Steve Howe Album,"'Rock', 'Progressive', 'Progressive Rock'",Steve Howe,CDs & Vinyl,283255.0,
2888,Genesis,"'Rock', 'Progressive', 'Progressive Rock'",Genesis,CDs & Vinyl,23377.0,
2896,Risque,'Disco',Chic,CDs & Vinyl,70188.0,
2907,Mean Business,'Classic Rock',The Firm,CDs & Vinyl,10012.0,
2911,Aretha Franklin: 30 Greatest Hits,'Soul',Aretha Franklin,CDs & Vinyl,734.0,
2903,Mike + The Mechanics,"'Pop', 'Adult Contemporary'",Mike & The Mechanics,CDs & Vinyl,90788.0,
2895,Beginnings,"'Rock', 'Progressive', 'Progressive Rock'",Steve Howe,CDs & Vinyl,300500.0,
2882,Bella Donna,'Classic Rock',Stevie Nicks,CDs & Vinyl,75329.0,
2870,Kix,"'Metal', 'Pop Metal'",Kix,CDs & Vinyl,39184.0,
2913,Taking Over,"'Classic Rock', 'Psychedelic Rock'",Over Kill,CDs & Vinyl,17400.0,
2916,Touch,"'Pop', 'Adult Contemporary'",Laura Branigan,CDs & Vinyl,150621.0,
2874,Buffalo Springfield Again,"'Rock', 'Country Rock'",Buffalo Springfield,CDs & Vinyl,6512.0,
2904,C'est Chic,'Disco',Chic,CDs & Vinyl,37597.0,
2914,Wilson Pickett's Greatest Hits,"'Soul', 'Southern Soul'",Wilson Pickett,CDs & Vinyl,42013.0,
2910,Who Made Who,'Classic Rock',AC/DC,CDs & Vinyl,417496.0,
2869,"Best Of J. Geils Band, The",'Classic Rock',J. Geils Band,CDs & Vinyl,19487.0,
2921,Out Of The Blue,"'Pop', 'Oldies'",Debbie Gibson,CDs & Vinyl,35191.0,
2912,Dancing Undercover,'Classic Rock',Ratt,CDs & Vinyl,118981.0,
2901,Fly on the Wall,'Classic Rock',AC/DC,CDs & Vinyl,293575.0,
2915,The Legacy,"'Metal', 'Pop Metal'",Testament,CDs & Vinyl,48422.0,
2927,Winger,"'Classic Rock', 'Glam'",Winger,CDs & Vinyl,55027.0,
2923,Inside Information,'Classic Rock',Foreigner,CDs & Vinyl,59961.0,
2918,The Lost Boys Soundtrack,"'Soundtracks', 'Movie Soundtracks'",Thomas Newman,CDs & Vinyl,6793.0,
2924,Out Of The Silent Planet,"'Rock', 'Progressive', 'Progressive Metal'",King's X,CDs & Vinyl,113524.0,
2930,Living Years,"'Pop', 'Adult Contemporary'",Mike & The Mechanics,CDs & Vinyl,41175.0,
2917,Frehley's Comet,"'Classic Rock', 'Glam'",Ace Frehley,CDs & Vinyl,51568.0,
2933,Electric Youth,"'Pop', 'Oldies'",Debbie Gibson,CDs & Vinyl,12230.0,
2928,Blow My Fuse,"'Classic Rock', 'Glam'",Kix,CDs & Vinyl,10513.0,
2922,Kick,"'Alternative Rock', 'New Wave'",INXS,CDs & Vinyl,193631.0,
2873,Vanilla Fudge,"'Classic Rock', 'Psychedelic Rock'",Vanilla Fudge,CDs & Vinyl,29576.0,
2925,The New Order,"'Metal', 'Pop Metal'",Testament,CDs & Vinyl,7877.0,
2938,Another Place And Time,'Disco',Donna Summer,CDs & Vinyl,345705.0,
2926,Under The Influence,"'Metal', 'Pop Metal'",Over Kill,CDs & Vinyl,32694.0,
2942,Attitude,"'Pop', 'Teen Pop'",Troop,CDs & Vinyl,56982.0,
2943,Presto,"'Rock', 'Progressive', 'Progressive Metal'",Rush,CDs & Vinyl,549084.0,
2920,Hall Of The Mountain King,"'Rock', 'Progressive', 'Progressive Metal'",Savatage,CDs & Vinyl,153738.0,
2898,No Jacket Required,"'Pop', 'Adult Contemporary'",Phil Collins,CDs & Vinyl,68870.0,
2940,Gutter Ballet,"'Rock', 'Progressive', 'Progressive Metal'",Savatage,CDs & Vinyl,174440.0,
2934,Skid Row,"'Classic Rock', 'Glam'",Skid Row,CDs & Vinyl,8738.0,
2939,Gretchen Goes To Nebraska,"'Rock', 'Progressive', 'Progressive Metal'",King's X,CDs & Vinyl,130613.0,
2948,A Donny Hathaway Collection,'Soul',Donny Hathaway,CDs & Vinyl,13001.0,
2952,X,"'Alternative Rock', 'New Wave'",INXS,CDs & Vinyl,135355.0,
2944,"Years Of Decay, The",'Metal',Over Kill,CDs & Vinyl,10574.0,
2931,Reach for the Sky,'Classic Rock',Ratt,CDs & Vinyl,511298.0,
2951,Some People's Lives,"'Pop', 'Oldies', 'Traditional Pop'",Bette Midler,CDs & Vinyl,17959.0,
2949,In The Heart Of The Young,"'Classic Rock', 'Glam'",Winger,CDs & Vinyl,44372.0,
2955,Faith Hope Love,"'Rock', 'Progressive', 'Progressive Metal'",King's X,CDs & Vinyl,11529.0,
2959,Slave to the Grind,"'Classic Rock', 'Glam'",Skid Row,CDs & Vinyl,63137.0,
2960,Green Onions,"'Soul', 'Southern Soul'",Booker T. & The MG's,CDs & Vinyl,85474.0,
2897,"Firm, The",'Classic Rock',The Firm,CDs & Vinyl,4728.0,
2958,Lean Into It,"'Classic Rock', 'Glam'",Mr. Big,CDs & Vinyl,25402.0,
2956,Phil Collins - Serious Hits Live,"'Pop', 'Adult Contemporary'",Phil Collins,CDs & Vinyl,77611.0,
2961,Ratt &amp; Roll 8191,'Classic Rock',Ratt,CDs & Vinyl,33091.0,
2954,Led Zeppelin,"'Rock', 'Rock Guitarists', 'Guitar Gods'",Led Zeppelin,CDs & Vinyl,4999.0,
2945,...But Seriously,"'Pop', 'Adult Contemporary'",Phil Collins,CDs & Vinyl,118773.0,
2968,Streets: A Rock Opera,"'Rock', 'Progressive', 'Progressive Metal'",Savatage,CDs & Vinyl,155833.0,
2962,Horrorscope,"'Metal', 'Pop Metal'",Over Kill,CDs & Vinyl,46772.0,
2963,Roll the Bones,"'Rock', 'Progressive', 'Progressive Metal'",Rush,CDs & Vinyl,367785.0,
2950,Detonator,'Classic Rock',Ratt,CDs & Vinyl,18309.0,
2935,Alannah Myles,"'Pop', 'Adult Contemporary'",Alannah Myles,CDs & Vinyl,10584.0,
2936,Mr. Music Head,"'Rock', 'Progressive', 'Progressive Rock'",Adrian Belew,CDs & Vinyl,145071.0,
2971,We Can't Dance,"'Rock', 'Progressive', 'Progressive Rock'",Genesis,CDs & Vinyl,58540.0,
2967,The Birth of Soul,"'Blues', 'Piano Blues'",Ray Charles,CDs & Vinyl,154226.0,
2975,Big Hits &amp; Nasty Cuts: Best of,'Ambient',Twisted Sister,CDs & Vinyl,266542.0,
2969,A One of a Kind Love Affair: The Anthology,"'Soul', 'Philly Soul'",Spinners,CDs & Vinyl,109744.0,
2966,Atlantic Rhythm And Blues 1947-1974,"'Blues', 'Regional Blues', 'Memphis Blues'",Atlantic Label (Series),CDs & Vinyl,162134.0,
2946,The Language Of Life,"'Pop', 'Adult Contemporary'",Everything But the Girl,CDs & Vinyl,54577.0,
2970,Dance Dance Dance: The Best of Chic,'Disco',Chic,CDs & Vinyl,30594.0,
2957,Marc Cohn,"'Pop', 'Adult Contemporary'",Marc Cohn,CDs & Vinyl,19163.0,
2985,"The Way We Walk, Vol. 1: The Shorts","'Rock', 'Progressive', 'Progressive Rock'",Genesis,CDs & Vinyl,69884.0,
2987,Live/The Way We Walk Volume Two: The Longs,"'Rock', 'Progressive', 'Progressive Rock'",Genesis,CDs & Vinyl,20392.0,
2976,Ritual,"'Metal', 'Pop Metal'",Testament,CDs & Vinyl,30164.0,
2973,Remasters,"'Rock', 'Rock Guitarists', 'Guitar Gods'",Led Zeppelin,CDs & Vinyl,219736.0,
2965,Unusual Heat,'Classic Rock',Foreigner,CDs & Vinyl,213368.0,
2953,Souls Of Black,"'Metal', 'Pop Metal'",Testament,CDs & Vinyl,27264.0,
2983,1492: Conquest of Paradise Soundtrack,"'Rock', 'Progressive', 'Electronic'",Vangelis,CDs & Vinyl,65927.0,
2989,I Hear Black,'Metal',Over Kill,CDs & Vinyl,50608.0,
2986,It's A Shame About Ray,'Alternative Rock',Lemonheads,CDs & Vinyl,122343.0,
2992,Edge Of Thorns,"'Rock', 'Progressive', 'Progressive Metal'",Savatage,CDs & Vinyl,223048.0,
2980,Core,"'Pop', 'Adult Alternative'",Stone Temple Pilots,CDs & Vinyl,10206.0,
2982,Best of: White Lion,"'Classic Rock', 'Glam'",White Lion,CDs & Vinyl,82115.0,
2994,Experience the Divine: Greatest Hits,"'Pop', 'Oldies', 'Traditional Pop'",Bette Midler,CDs & Vinyl,10645.0,
2977,Welcome to Wherever You Are,"'Alternative Rock', 'New Wave'",INXS,CDs & Vinyl,81359.0,
2996,Highlights: The Very Best of Yes,"'Rock', 'Progressive', 'Progressive Rock'",Yes,CDs & Vinyl,176203.0,
2972,Little Earthquakes,'Alternative Rock',Tori Amos,CDs & Vinyl,66570.0,
2947,Born to Sing,"'Pop', 'Dance Pop'",En Vogue,CDs & Vinyl,48009.0,
2993,Rainy Season,"'Pop', 'Adult Contemporary'",Marc Cohn,CDs & Vinyl,145444.0,
2984,The Last Rebel,'Classic Rock',Lynyrd Skynyrd,CDs & Vinyl,49798.0,
3006,She's the Boss,"'Pop', 'Adult Contemporary'",Mick Jagger,CDs & Vinyl,133694.0,
2974,King's X,"'Rock', 'Progressive', 'Progressive Metal'",King's X,CDs & Vinyl,148987.0,
2999,The Complete Studio Recordings,"'Rock', 'Rock Guitarists', 'Guitar Gods'",Led Zeppelin,CDs & Vinyl,40144.0,
3008,Under The Pink,'Alternative Rock',Tori Amos,CDs & Vinyl,10439.0,
2981,Triumph of Steel,"'Metal', 'Pop Metal'",Manowar,CDs & Vinyl,65952.0,
3000,Counterparts,"'Rock', 'Progressive', 'Progressive Metal'",Rush,CDs & Vinyl,49200.0,
2995,Softly With These Songs: The Best of Roberta Flack,"'Pop', 'Oldies', 'Traditional Pop'",Roberta Flack,CDs & Vinyl,5334.0,
3003,"Full Moon, Dirty Hearts","'Alternative Rock', 'New Wave'",INXS,CDs & Vinyl,161483.0,
3010,Amplified Heart,"'Pop', 'Vocal Pop'",Everything But the Girl,CDs & Vinyl,3339.0,
3012,Brandy,"'Pop', 'Teen Pop'",Brandy,CDs & Vinyl,99301.0,
3020,Houses Of The Holy,"'Rock', 'Rock Guitarists', 'Guitar Gods'",Led Zeppelin,CDs & Vinyl,33783.0,
3007,Dogman,"'Rock', 'Progressive', 'Progressive Metal'",King's X,CDs & Vinyl,122693.0,
2990,Led Zeppelin Vol. 2,"'Rock', 'Rock Guitarists', 'Guitar Gods'",Led Zeppelin,CDs & Vinyl,97764.0,
2997,The Crow Soundtrack,"'Classic Rock', 'Psychedelic Rock'",Graeme Revell,CDs & Vinyl,30519.0,
3011,Purple,"'Pop', 'Adult Alternative'",Stone Temple Pilots,CDs & Vinyl,6611.0,
3014,The Greatest Hits,"'Alternative Rock', 'New Wave'",INXS,CDs & Vinyl,38496.0,
2979,4 Way Street,"'World Music', 'Cuba', 'Mambo'",Crosby Stills Nash & Young,CDs & Vinyl,7430.0,
3017,Led Zeppelin 1,"'Rock', 'Rock Guitarists', 'Guitar Gods'",Led Zeppelin,CDs & Vinyl,91348.0,
2988,Intro,'Soul',Intro,CDs & Vinyl,100554.0,
3016,Debbie Gibson - Greatest Hits,"'Pop', 'Oldies'",Debbie Gibson,CDs & Vinyl,31837.0,
2991,Pull,"'Classic Rock', 'Glam'",Winger,CDs & Vinyl,92045.0,
3023,Deja Vu,"'Classic Rock', 'Psychedelic Rock'",Crosby Stills Nash & Young,CDs & Vinyl,603.0,
3033,Tormato,"'Rock', 'Progressive', 'Progressive Rock'",Yes,CDs & Vinyl,512285.0,
3027,Handful of Rain,"'Rock', 'Progressive', 'Progressive Metal'",Savatage,CDs & Vinyl,236974.0,
3030,Close to the Edge,"'Rock', 'Progressive', 'Progressive Rock'",Yes,CDs & Vinyl,322404.0,
3042,Time and a Word,"'Rock', 'Progressive', 'Progressive Rock'",Yes,CDs & Vinyl,262234.0,
3018,Led Zeppelin II,"'Rock', 'Rock Guitarists', 'Guitar Gods'",Led Zeppelin,CDs & Vinyl,85758.0,
3050,Seconds Out remastered,"'Rock', 'Progressive', 'Progressive Rock'",Genesis,CDs & Vinyl,35049.0,
3040,Led Zeppelin III,"'Rock', 'Rock Guitarists', 'Guitar Gods'",Led Zeppelin,CDs & Vinyl,93900.0,
3049,A Trick of the Tail,"'Rock', 'Progressive', 'Progressive Rock'",Genesis,CDs & Vinyl,155348.0,
3053,Duke,"'Rock', 'Progressive', 'Progressive Rock'",Genesis,CDs & Vinyl,143216.0,
3044,Tales from Topographic Oceans,"'Rock', 'Progressive', 'Progressive Rock'",Yes,CDs & Vinyl,345115.0,
3054,Pieces Of You,'Alternative Rock',Jewel,CDs & Vinyl,3767.0,
3038,Genesis Live Definitive Edition,"'Rock', 'Progressive', 'Progressive Rock'",Genesis,CDs & Vinyl,22686.0,
3005,Both Sides,"'Pop', 'Adult Contemporary'",Phil Collins,CDs & Vinyl,182418.0,
3057,The Best Of Pete Townshend: Coolwalkingsmoothtalkingstraightsmokingfirestoking,'Classic Rock',Pete Townshend,CDs & Vinyl,101494.0,
3048,Classic Yes,"'Rock', 'Progressive', 'Progressive Rock'",Yes,CDs & Vinyl,152725.0,
3059,Subhuman Race,"'Classic Rock', 'Glam'",Skid Row,CDs & Vinyl,97146.0,
3013,Cracked Rear View,"'Pop', 'Adult Alternative'",Hootie & The Blowfish,CDs & Vinyl,6341.0,
3026,Stranger Than Fiction,"'Alternative Rock', 'American Punk'",Bad Religion,CDs & Vinyl,35371.0,
3009,Hints Allegations and Things Left Unsaid,"'Alternative Rock', 'American Alternative'",Collective Soul,CDs & Vinyl,60901.0,
3021,Low,"'Metal', 'Pop Metal'",Testament,CDs & Vinyl,103630.0,
3032,Going For The One remastered,"'Rock', 'Progressive', 'Progressive Rock'",Yes,CDs & Vinyl,97038.0,
3056,No Quarter: Jimmy Page &amp; Robert Plant Unledded,"'Rock', 'Rock Guitarists', 'Guitar Gods'",Robert Plant,CDs & Vinyl,91115.0,
3046,Drama,"'Rock', 'Progressive', 'Progressive Rock'",Yes,CDs & Vinyl,603129.0,
